Notes,Census Region,Census Region Code,Sex,Sex Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Year,Year Code,Month,Month Code,Deaths,Population,Crude Rate,source_file,year_start,year_end
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2008,2008,"Jul., 2008",2008/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2008,2008,"Aug., 2008",2008/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2008,2008,"Sep., 2008",2008/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2008,2008,"Oct., 2008",2008/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2008,2008,"Nov., 2008",2008/11,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2008,2008,"Dec., 2008",2008/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Jan., 2009",2009/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Feb., 2009",2009/02,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Mar., 2009",2009/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Apr., 2009",2009/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"May, 2009",2009/05,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Jun., 2009",2009/06,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Jul., 2009",2009/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Aug., 2009",2009/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Oct., 2009",2009/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Nov., 2009",2009/11,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2009,2009,"Dec., 2009",2009/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Jan., 2010",2010/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Feb., 2010",2010/02,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Mar., 2010",2010/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Apr., 2010",2010/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"May, 2010",2010/05,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Jun., 2010",2010/06,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Jul., 2010",2010/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Aug., 2010",2010/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Sep., 2010",2010/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Oct., 2010",2010/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Nov., 2010",2010/11,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,85+ years,85+,2010,2010,"Dec., 2010",2010/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,1999,1999,"Jan., 1999",1999/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,1999,1999,"Mar., 1999",1999/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,1999,1999,"Jun., 1999",1999/06,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,1999,1999,"Jul., 1999",1999/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,1999,1999,"Aug., 1999",1999/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,1999,1999,"Sep., 1999",1999/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2000,2000,"Jan., 2000",2000/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2000,2000,"Apr., 2000",2000/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2000,2000,"May, 2000",2000/05,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2000,2000,"Sep., 2000",2000/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2000,2000,"Nov., 2000",2000/11,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2000,2000,"Dec., 2000",2000/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2001,2001,"Jan., 2001",2001/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2001,2001,"Mar., 2001",2001/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2001,2001,"Apr., 2001",2001/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2001,2001,"Sep., 2001",2001/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2001,2001,"Oct., 2001",2001/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2002,2002,"Jul., 2002",2002/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2002,2002,"Aug., 2002",2002/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2002,2002,"Sep., 2002",2002/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2002,2002,"Oct., 2002",2002/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2003,2003,"Jun., 2003",2003/06,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2003,2003,"Jul., 2003",2003/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2003,2003,"Nov., 2003",2003/11,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2003,2003,"Dec., 2003",2003/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2004,2004,"Jan., 2004",2004/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2004,2004,"Feb., 2004",2004/02,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2005,2005,"Aug., 2005",2005/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2005,2005,"Sep., 2005",2005/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2006,2006,"Feb., 2006",2006/02,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2006,2006,"Jun., 2006",2006/06,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2006,2006,"Jul., 2006",2006/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2006,2006,"Sep., 2006",2006/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2006,2006,"Oct., 2006",2006/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2007,2007,"Mar., 2007",2007/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2007,2007,"Apr., 2007",2007/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2009,2009,"Feb., 2009",2009/02,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2009,2009,"Mar., 2009",2009/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2009,2009,"Apr., 2009",2009/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 4: West,CENS-R4,Male,M,Not Stated,NS,2010,2010,"Dec., 2010",2010/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-1999-2010.xls,1999,2010
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2011,2011,"Oct., 2011",2011/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2012,2012,"Jul., 2012",2012/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2012,2012,"Oct., 2012",2012/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2012,2012,"Nov., 2012",2012/11,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2013,2013,"Sep., 2013",2013/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2014,2014,"Jul., 2014",2014/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2014,2014,"Sep., 2014",2014/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2015,2015,"Jan., 2015",2015/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2015,2015,"Feb., 2015",2015/02,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2015,2015,"Jul., 2015",2015/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2016,2016,"Jan., 2016",2016/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2017,2017,"Apr., 2017",2017/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2017,2017,"Jul., 2017",2017/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2017,2017,"Sep., 2017",2017/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2018,2018,"Feb., 2018",2018/02,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2018,2018,"Apr., 2018",2018/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2018,2018,"May, 2018",2018/05,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2018,2018,"Dec., 2018",2018/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2019,2019,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2019,2019,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2020,2020,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2020,2020,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,< 1 year,1,2020,2020,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2012,2012,"May, 2012",2012/05,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2013,2013,"Apr., 2013",2013/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2013,2013,"Jun., 2013",2013/06,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2013,2013,"Jul., 2013",2013/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2013,2013,"Aug., 2013",2013/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2014,2014,"May, 2014",2014/05,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2014,2014,"Jun., 2014",2014/06,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2014,2014,"Oct., 2014",2014/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2014,2014,"Nov., 2014",2014/11,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2015,2015,"Feb., 2015",2015/02,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2015,2015,"Jul., 2015",2015/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2016,2016,"Oct., 2016",2016/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2017,2017,"Mar., 2017",2017/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2017,2017,"Aug., 2017",2017/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2018,2018,"Apr., 2018",2018/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2018,2018,"Oct., 2018",2018/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2019,2019,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2019,2019,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2020,2020,"Jan., 2020",2020/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2020,2020,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2020,2020,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2020,2020,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,1-4 years,1-4,2020,2020,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,5-14 years,5-14,2011,2011,"Mar., 2011",2011/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,5-14 years,5-14,2011,2011,"Apr., 2011",2011/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,5-14 years,5-14,2011,2011,"Jul., 2011",2011/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,5-14 years,5-14,2012,2012,"Apr., 2012",2012/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,5-14 years,5-14,2013,2013,"Jul., 2013",2013/07,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 1: Northeast,CENS-R1,Female,F,5-14 years,5-14,2013,2013,"Aug., 2013",2013/08,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
