Census Region Code,Month Code,Sex Code,Age Group Code,Deaths,Year,Census Region,Age Groups
CENS-R2,2016/01,F,50-54,42,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/02,F,50-54,59,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/03,F,50-54,66,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/04,F,50-54,65,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/05,F,50-54,51,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/06,F,50-54,60,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/07,F,50-54,69,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/08,F,50-54,52,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/09,F,50-54,58,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/10,F,50-54,72,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/11,F,50-54,64,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2016/12,F,50-54,57,2016,Census Region 2: Midwest,50-54 years
CENS-R2,2017/01,F,50-54,80,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/02,F,50-54,64,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/03,F,50-54,56,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/04,F,50-54,75,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/05,F,50-54,72,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/06,F,50-54,63,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/07,F,50-54,55,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/08,F,50-54,61,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/09,F,50-54,55,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/10,F,50-54,72,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/11,F,50-54,57,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2017/12,F,50-54,56,2017,Census Region 2: Midwest,50-54 years
CENS-R2,2018/01,F,50-54,58,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/02,F,50-54,47,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/03,F,50-54,67,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/04,F,50-54,44,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/05,F,50-54,65,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/06,F,50-54,61,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/07,F,50-54,50,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/08,F,50-54,55,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/09,F,50-54,70,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/10,F,50-54,35,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/11,F,50-54,51,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2018/12,F,50-54,48,2018,Census Region 2: Midwest,50-54 years
CENS-R2,2019/01,F,50-54,65,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/02,F,50-54,55,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/03,F,50-54,60,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/04,F,50-54,43,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/05,F,50-54,46,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/06,F,50-54,40,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/07,F,50-54,50,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/08,F,50-54,60,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/09,F,50-54,46,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/10,F,50-54,63,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/11,F,50-54,49,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2019/12,F,50-54,59,2019,Census Region 2: Midwest,50-54 years
CENS-R2,2020/01,F,50-54,51,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/02,F,50-54,59,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/03,F,50-54,54,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/04,F,50-54,54,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/05,F,50-54,68,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/06,F,50-54,60,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/07,F,50-54,71,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/08,F,50-54,48,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/09,F,50-54,69,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/10,F,50-54,64,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/11,F,50-54,48,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2020/12,F,50-54,59,2020,Census Region 2: Midwest,50-54 years
CENS-R2,2011/01,F,55-59,28,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/02,F,55-59,39,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/03,F,55-59,41,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/04,F,55-59,44,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/05,F,55-59,38,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/06,F,55-59,30,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/07,F,55-59,26,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/08,F,55-59,43,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/09,F,55-59,37,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/10,F,55-59,32,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/11,F,55-59,23,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2011/12,F,55-59,27,2011,Census Region 2: Midwest,55-59 years
CENS-R2,2012/01,F,55-59,28,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/02,F,55-59,36,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/03,F,55-59,34,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/04,F,55-59,27,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/05,F,55-59,29,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/06,F,55-59,31,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/07,F,55-59,46,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/08,F,55-59,42,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/09,F,55-59,35,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/10,F,55-59,41,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/11,F,55-59,24,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2012/12,F,55-59,29,2012,Census Region 2: Midwest,55-59 years
CENS-R2,2013/01,F,55-59,47,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/02,F,55-59,31,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/03,F,55-59,30,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/04,F,55-59,42,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/05,F,55-59,39,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/06,F,55-59,45,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/07,F,55-59,49,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/08,F,55-59,41,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/09,F,55-59,35,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/10,F,55-59,34,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/11,F,55-59,35,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2013/12,F,55-59,45,2013,Census Region 2: Midwest,55-59 years
CENS-R2,2014/01,F,55-59,48,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/02,F,55-59,48,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/03,F,55-59,43,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/04,F,55-59,46,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/05,F,55-59,44,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/06,F,55-59,42,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/07,F,55-59,42,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/08,F,55-59,38,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/09,F,55-59,50,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/10,F,55-59,48,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/11,F,55-59,53,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2014/12,F,55-59,27,2014,Census Region 2: Midwest,55-59 years
CENS-R2,2015/01,F,55-59,59,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/02,F,55-59,51,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/03,F,55-59,47,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/04,F,55-59,65,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/05,F,55-59,56,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/06,F,55-59,42,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/07,F,55-59,36,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/08,F,55-59,38,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/09,F,55-59,40,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/10,F,55-59,49,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/11,F,55-59,31,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2015/12,F,55-59,37,2015,Census Region 2: Midwest,55-59 years
CENS-R2,2016/01,F,55-59,50,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/02,F,55-59,48,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/03,F,55-59,59,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/04,F,55-59,63,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/05,F,55-59,54,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/06,F,55-59,45,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/07,F,55-59,60,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/08,F,55-59,50,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/09,F,55-59,42,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/10,F,55-59,60,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/11,F,55-59,48,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2016/12,F,55-59,58,2016,Census Region 2: Midwest,55-59 years
CENS-R2,2017/01,F,55-59,48,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/02,F,55-59,49,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/03,F,55-59,55,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/04,F,55-59,64,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/05,F,55-59,43,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/06,F,55-59,67,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/07,F,55-59,52,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/08,F,55-59,57,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/09,F,55-59,57,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/10,F,55-59,57,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/11,F,55-59,62,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2017/12,F,55-59,58,2017,Census Region 2: Midwest,55-59 years
CENS-R2,2018/01,F,55-59,59,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/02,F,55-59,41,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/03,F,55-59,47,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/04,F,55-59,52,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/05,F,55-59,49,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/06,F,55-59,67,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/07,F,55-59,43,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/08,F,55-59,57,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/09,F,55-59,46,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/10,F,55-59,60,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/11,F,55-59,44,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2018/12,F,55-59,58,2018,Census Region 2: Midwest,55-59 years
CENS-R2,2019/01,F,55-59,57,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/02,F,55-59,47,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/03,F,55-59,63,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/04,F,55-59,51,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/05,F,55-59,62,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/06,F,55-59,41,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/07,F,55-59,64,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/08,F,55-59,68,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/09,F,55-59,51,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/10,F,55-59,49,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/11,F,55-59,55,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2019/12,F,55-59,56,2019,Census Region 2: Midwest,55-59 years
CENS-R2,2020/01,F,55-59,58,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/02,F,55-59,66,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/03,F,55-59,63,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/04,F,55-59,61,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/05,F,55-59,65,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/06,F,55-59,51,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/07,F,55-59,50,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/08,F,55-59,61,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/09,F,55-59,78,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/10,F,55-59,50,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/11,F,55-59,56,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2020/12,F,55-59,55,2020,Census Region 2: Midwest,55-59 years
CENS-R2,2011/01,F,60-64,13,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/02,F,60-64,7,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/03,F,60-64,19,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/04,F,60-64,15,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/05,F,60-64,16,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/06,F,60-64,15,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/07,F,60-64,10,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/08,F,60-64,14,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/09,F,60-64,4,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/10,F,60-64,12,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/11,F,60-64,20,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2011/12,F,60-64,22,2011,Census Region 2: Midwest,60-64 years
CENS-R2,2012/01,F,60-64,11,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/02,F,60-64,19,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/03,F,60-64,14,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/04,F,60-64,14,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/05,F,60-64,18,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/06,F,60-64,17,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/07,F,60-64,12,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/08,F,60-64,16,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/09,F,60-64,14,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/10,F,60-64,18,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/11,F,60-64,19,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2012/12,F,60-64,12,2012,Census Region 2: Midwest,60-64 years
CENS-R2,2013/01,F,60-64,14,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/02,F,60-64,16,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/03,F,60-64,12,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/04,F,60-64,21,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/05,F,60-64,19,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/06,F,60-64,19,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/07,F,60-64,17,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/08,F,60-64,15,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/09,F,60-64,24,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/10,F,60-64,20,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/11,F,60-64,16,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2013/12,F,60-64,14,2013,Census Region 2: Midwest,60-64 years
CENS-R2,2014/01,F,60-64,25,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/02,F,60-64,13,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/03,F,60-64,31,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/04,F,60-64,23,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/05,F,60-64,19,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/06,F,60-64,21,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/07,F,60-64,24,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/08,F,60-64,18,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/09,F,60-64,22,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/10,F,60-64,26,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/11,F,60-64,25,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2014/12,F,60-64,30,2014,Census Region 2: Midwest,60-64 years
CENS-R2,2015/01,F,60-64,20,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/02,F,60-64,21,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/03,F,60-64,28,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/04,F,60-64,15,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/05,F,60-64,18,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/06,F,60-64,15,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/07,F,60-64,21,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/08,F,60-64,16,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/09,F,60-64,22,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/10,F,60-64,24,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/11,F,60-64,23,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2015/12,F,60-64,27,2015,Census Region 2: Midwest,60-64 years
CENS-R2,2016/01,F,60-64,23,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/02,F,60-64,27,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/03,F,60-64,21,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/04,F,60-64,25,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/05,F,60-64,18,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/06,F,60-64,35,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/07,F,60-64,27,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/08,F,60-64,31,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/09,F,60-64,30,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/10,F,60-64,23,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/11,F,60-64,30,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2016/12,F,60-64,41,2016,Census Region 2: Midwest,60-64 years
CENS-R2,2017/01,F,60-64,28,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/02,F,60-64,23,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/03,F,60-64,41,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/04,F,60-64,31,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/05,F,60-64,33,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/06,F,60-64,33,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/07,F,60-64,27,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/08,F,60-64,25,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/09,F,60-64,38,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/10,F,60-64,24,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/11,F,60-64,29,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2017/12,F,60-64,30,2017,Census Region 2: Midwest,60-64 years
CENS-R2,2018/01,F,60-64,29,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/02,F,60-64,31,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/03,F,60-64,25,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/04,F,60-64,26,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/05,F,60-64,22,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/06,F,60-64,18,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/07,F,60-64,40,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/08,F,60-64,31,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/09,F,60-64,33,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/10,F,60-64,38,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/11,F,60-64,19,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2018/12,F,60-64,41,2018,Census Region 2: Midwest,60-64 years
CENS-R2,2019/01,F,60-64,31,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/02,F,60-64,28,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/03,F,60-64,32,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/04,F,60-64,41,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/05,F,60-64,41,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/06,F,60-64,34,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/07,F,60-64,31,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/08,F,60-64,30,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/09,F,60-64,28,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/10,F,60-64,43,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/11,F,60-64,32,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2019/12,F,60-64,30,2019,Census Region 2: Midwest,60-64 years
CENS-R2,2020/01,F,60-64,39,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/02,F,60-64,35,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/03,F,60-64,39,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/04,F,60-64,27,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/05,F,60-64,43,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/06,F,60-64,26,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/07,F,60-64,36,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/08,F,60-64,37,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/09,F,60-64,39,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/10,F,60-64,30,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/11,F,60-64,40,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2020/12,F,60-64,41,2020,Census Region 2: Midwest,60-64 years
CENS-R2,2011/01,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/02,F,65-69,7,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/03,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/04,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/05,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/06,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/07,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/08,F,65-69,6,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/09,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/10,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/11,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
CENS-R2,2011/12,F,65-69,Suppressed,2011,Census Region 2: Midwest,65-69 years
