Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Sex,Sex Code,Deaths,Population,Crude Rate
,Census Region 3: South,CENS-R3,2005,2005,"Jun., 2005",2005/06,Female,F,378,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Jun., 2005",2005/06,Male,M,645,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Jul., 2005",2005/07,Female,F,410,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Jul., 2005",2005/07,Male,M,656,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Aug., 2005",2005/08,Female,F,362,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Aug., 2005",2005/08,Male,M,656,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Sep., 2005",2005/09,Female,F,361,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Sep., 2005",2005/09,Male,M,670,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Oct., 2005",2005/10,Female,F,406,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Oct., 2005",2005/10,Male,M,670,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,Female,F,398,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,Male,M,631,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,Female,F,386,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,Male,M,638,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,Female,F,447,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,Male,M,752,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,Female,F,430,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,Male,M,678,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,Female,F,442,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,Male,M,737,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,Female,F,464,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,Male,M,712,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,Female,F,436,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,Male,M,805,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,Female,F,472,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,Male,M,738,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,Female,F,416,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,Male,M,809,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,Female,F,476,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,Male,M,788,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,Female,F,472,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,Male,M,715,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,Female,F,426,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,Male,M,749,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,Female,F,463,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,Male,M,754,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,Female,F,430,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,Male,M,783,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jan., 2007",2007/01,Female,F,460,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jan., 2007",2007/01,Male,M,816,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Feb., 2007",2007/02,Female,F,467,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Feb., 2007",2007/02,Male,M,759,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Mar., 2007",2007/03,Female,F,510,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Mar., 2007",2007/03,Male,M,757,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Apr., 2007",2007/04,Female,F,459,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Apr., 2007",2007/04,Male,M,784,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"May, 2007",2007/05,Female,F,487,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"May, 2007",2007/05,Male,M,704,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jun., 2007",2007/06,Female,F,503,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jun., 2007",2007/06,Male,M,735,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jul., 2007",2007/07,Female,F,487,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jul., 2007",2007/07,Male,M,792,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Aug., 2007",2007/08,Female,F,465,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Aug., 2007",2007/08,Male,M,777,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Sep., 2007",2007/09,Female,F,435,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Sep., 2007",2007/09,Male,M,751,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Oct., 2007",2007/10,Female,F,501,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Oct., 2007",2007/10,Male,M,701,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Nov., 2007",2007/11,Female,F,469,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Nov., 2007",2007/11,Male,M,744,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Dec., 2007",2007/12,Female,F,540,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Dec., 2007",2007/12,Male,M,806,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Jan., 2008",2008/01,Female,F,486,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Jan., 2008",2008/01,Male,M,811,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Feb., 2008",2008/02,Female,F,515,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Feb., 2008",2008/02,Male,M,819,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Mar., 2008",2008/03,Female,F,580,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Mar., 2008",2008/03,Male,M,812,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Apr., 2008",2008/04,Female,F,506,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Apr., 2008",2008/04,Male,M,780,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"May, 2008",2008/05,Female,F,560,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"May, 2008",2008/05,Male,M,794,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Jun., 2008",2008/06,Female,F,449,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Jun., 2008",2008/06,Male,M,719,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Jul., 2008",2008/07,Female,F,466,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Jul., 2008",2008/07,Male,M,718,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Aug., 2008",2008/08,Female,F,478,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Aug., 2008",2008/08,Male,M,760,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Sep., 2008",2008/09,Female,F,436,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Sep., 2008",2008/09,Male,M,736,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Oct., 2008",2008/10,Female,F,477,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Oct., 2008",2008/10,Male,M,724,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Nov., 2008",2008/11,Female,F,449,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Nov., 2008",2008/11,Male,M,674,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Dec., 2008",2008/12,Female,F,486,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2008,2008,"Dec., 2008",2008/12,Male,M,752,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Jan., 2009",2009/01,Female,F,525,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Jan., 2009",2009/01,Male,M,814,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Feb., 2009",2009/02,Female,F,497,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Feb., 2009",2009/02,Male,M,735,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Mar., 2009",2009/03,Female,F,580,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Mar., 2009",2009/03,Male,M,820,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Apr., 2009",2009/04,Female,F,496,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Apr., 2009",2009/04,Male,M,754,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"May, 2009",2009/05,Female,F,515,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"May, 2009",2009/05,Male,M,805,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Jun., 2009",2009/06,Female,F,494,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Jun., 2009",2009/06,Male,M,760,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Jul., 2009",2009/07,Female,F,482,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Jul., 2009",2009/07,Male,M,778,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Aug., 2009",2009/08,Female,F,530,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Aug., 2009",2009/08,Male,M,790,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Sep., 2009",2009/09,Female,F,510,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Sep., 2009",2009/09,Male,M,760,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Oct., 2009",2009/10,Female,F,549,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Oct., 2009",2009/10,Male,M,782,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Nov., 2009",2009/11,Female,F,483,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Nov., 2009",2009/11,Male,M,786,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Dec., 2009",2009/12,Female,F,557,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2009,2009,"Dec., 2009",2009/12,Male,M,828,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Jan., 2010",2010/01,Female,F,567,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Jan., 2010",2010/01,Male,M,844,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Feb., 2010",2010/02,Female,F,525,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Feb., 2010",2010/02,Male,M,843,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Mar., 2010",2010/03,Female,F,578,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Mar., 2010",2010/03,Male,M,886,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Apr., 2010",2010/04,Female,F,535,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Apr., 2010",2010/04,Male,M,813,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"May, 2010",2010/05,Female,F,552,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"May, 2010",2010/05,Male,M,798,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Jun., 2010",2010/06,Female,F,511,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Jun., 2010",2010/06,Male,M,807,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Jul., 2010",2010/07,Female,F,532,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Jul., 2010",2010/07,Male,M,769,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Aug., 2010",2010/08,Female,F,522,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Aug., 2010",2010/08,Male,M,761,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Sep., 2010",2010/09,Female,F,496,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Sep., 2010",2010/09,Male,M,708,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Oct., 2010",2010/10,Female,F,549,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Oct., 2010",2010/10,Male,M,778,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Nov., 2010",2010/11,Female,F,511,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Nov., 2010",2010/11,Male,M,767,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Dec., 2010",2010/12,Female,F,552,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2010,2010,"Dec., 2010",2010/12,Male,M,812,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Jan., 2011",2011/01,Female,F,598,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Jan., 2011",2011/01,Male,M,861,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Feb., 2011",2011/02,Female,F,562,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Feb., 2011",2011/02,Male,M,866,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Mar., 2011",2011/03,Female,F,616,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Mar., 2011",2011/03,Male,M,850,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Apr., 2011",2011/04,Female,F,571,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Apr., 2011",2011/04,Male,M,796,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"May, 2011",2011/05,Female,F,583,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"May, 2011",2011/05,Male,M,881,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Jun., 2011",2011/06,Female,F,517,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Jun., 2011",2011/06,Male,M,756,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Jul., 2011",2011/07,Female,F,568,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Jul., 2011",2011/07,Male,M,841,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Aug., 2011",2011/08,Female,F,555,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Aug., 2011",2011/08,Male,M,824,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Sep., 2011",2011/09,Female,F,543,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Sep., 2011",2011/09,Male,M,800,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Oct., 2011",2011/10,Female,F,577,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Oct., 2011",2011/10,Male,M,809,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Nov., 2011",2011/11,Female,F,552,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Nov., 2011",2011/11,Male,M,809,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Dec., 2011",2011/12,Female,F,523,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2011,2011,"Dec., 2011",2011/12,Male,M,833,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Jan., 2012",2012/01,Female,F,634,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Jan., 2012",2012/01,Male,M,839,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Feb., 2012",2012/02,Female,F,599,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Feb., 2012",2012/02,Male,M,814,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Mar., 2012",2012/03,Female,F,581,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Mar., 2012",2012/03,Male,M,813,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Apr., 2012",2012/04,Female,F,560,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Apr., 2012",2012/04,Male,M,769,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"May, 2012",2012/05,Female,F,570,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"May, 2012",2012/05,Male,M,770,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Jun., 2012",2012/06,Female,F,559,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Jun., 2012",2012/06,Male,M,795,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Jul., 2012",2012/07,Female,F,554,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Jul., 2012",2012/07,Male,M,838,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Aug., 2012",2012/08,Female,F,565,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Aug., 2012",2012/08,Male,M,813,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Sep., 2012",2012/09,Female,F,554,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Sep., 2012",2012/09,Male,M,855,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Oct., 2012",2012/10,Female,F,558,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Oct., 2012",2012/10,Male,M,757,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Nov., 2012",2012/11,Female,F,538,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Nov., 2012",2012/11,Male,M,708,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Dec., 2012",2012/12,Female,F,587,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2012,2012,"Dec., 2012",2012/12,Male,M,811,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"Jan., 2013",2013/01,Female,F,593,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"Jan., 2013",2013/01,Male,M,848,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"Feb., 2013",2013/02,Female,F,586,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"Feb., 2013",2013/02,Male,M,755,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"Mar., 2013",2013/03,Female,F,628,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"Mar., 2013",2013/03,Male,M,873,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"Apr., 2013",2013/04,Female,F,540,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"Apr., 2013",2013/04,Male,M,843,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"May, 2013",2013/05,Female,F,541,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2013,2013,"May, 2013",2013/05,Male,M,833,Not Applicable,Not Applicable
